experiment_id,campaign_partition,source_healthy_trace_id,assigned_source_partition,included_in_strict_source_disjoint_subset
41545,train,400,train,True
41546,train,966,attack,False
41547,attack,636,validation,False
41548,validation,391,attack,False
41549,validation,122,train,False
41550,attack,899,attack,True
41551,train,459,attack,False
41552,attack,525,validation,False
41553,test,584,train,False
41554,test,718,attack,False
41555,attack,368,train,False
41556,attack,680,train,False
41557,train,105,train,True
41558,attack,138,validation,False
41559,train,1022,train,True
41560,train,446,train,True
41561,train,556,attack,False
41562,attack,294,train,False
41563,train,529,train,True
41564,attack,466,attack,True
41565,attack,281,train,False
41566,validation,810,train,False
41567,test,392,train,False
41568,train,224,test,False
41569,attack,618,attack,True
41570,attack,2,attack,True
41571,train,985,train,True
41572,train,403,test,False
41573,train,816,test,False
41574,attack,640,train,False
41575,train,338,attack,False
41576,attack,772,validation,False
41577,train,242,train,True
41578,train,332,attack,False
41579,attack,534,attack,True
41580,validation,769,attack,False
41581,attack,83,validation,False
41582,attack,791,attack,True
41583,attack,783,attack,True
41584,validation,978,train,False
41585,attack,465,train,False
41586,train,318,validation,False
41587,train,878,train,True
41588,train,663,validation,False
41589,validation,661,train,False
41590,train,412,attack,False
41591,attack,104,attack,True
41592,test,454,test,True
41593,attack,397,train,False
41594,attack,481,attack,True
41595,train,681,train,True
41596,validation,964,validation,True
41597,test,211,attack,False
41598,attack,615,train,False
41599,validation,947,train,False
41600,test,10,train,False
41601,train,752,train,True
41602,attack,692,train,False
41603,attack,577,attack,True
41604,attack,443,validation,False
41605,train,34,validation,False
41606,train,440,train,True
41607,train,812,attack,False
41608,train,113,train,True
41609,attack,470,attack,True
41610,train,992,attack,False
41611,attack,763,test,False
41612,train,978,train,True
41613,test,144,train,False
41614,test,548,validation,False
41615,train,999,test,False
41616,attack,500,attack,True
41617,test,113,train,False
41618,validation,648,train,False
41619,test,511,attack,False
41620,train,59,train,True
41621,train,243,attack,False
41622,train,877,train,True
41623,attack,808,train,False
41624,attack,882,validation,False
41625,train,834,train,True
41626,train,405,train,True
41627,attack,270,test,False
41628,validation,398,attack,False
41629,train,807,test,False
41630,train,446,train,True
41631,attack,606,validation,False
41632,train,724,train,True
41633,train,910,test,False
41634,attack,808,train,False
41635,train,993,train,True
41636,train,281,train,True
41637,train,485,attack,False
41638,attack,966,attack,True
41639,validation,753,test,False
41640,train,65,train,True
41641,validation,241,train,False
41642,train,338,attack,False
41643,train,257,train,True
41644,train,476,attack,False
41645,train,979,train,True
41646,train,379,validation,False
41647,attack,1013,validation,False
41648,train,730,attack,False
41649,test,470,attack,False
41650,attack,654,validation,False
41651,train,814,train,True
41652,validation,624,attack,False
41653,train,551,attack,False
41654,attack,678,train,False
41655,train,623,train,True
41656,train,602,train,True
41657,train,142,test,False
41658,train,647,train,True
41659,train,131,train,True
41660,train,515,train,True
41661,train,577,attack,False
41662,train,43,test,False
41663,train,458,attack,False
41664,train,439,test,False
41665,attack,230,attack,True
41666,train,607,train,True
41667,train,589,attack,False
41668,train,958,train,True
41669,attack,97,attack,True
41670,train,821,validation,False
41671,attack,120,attack,True
41672,test,537,train,False
41673,train,279,train,True
41674,attack,871,validation,False
41675,train,14,train,True
41676,test,702,test,True
41677,train,601,train,True
41678,train,164,test,False
41679,validation,1000,train,False
41680,attack,832,validation,False
41681,train,525,validation,False
41682,attack,124,validation,False
41683,train,621,test,False
41684,train,147,train,True
41685,validation,254,train,False
41686,test,528,attack,False
41687,train,59,train,True
41688,train,243,attack,False
41689,train,547,validation,False
41690,validation,785,attack,False
41691,attack,393,attack,True
41692,train,126,test,False
41693,train,103,attack,False
41694,validation,114,validation,True
41695,test,183,train,False
41696,test,997,train,False
41697,test,447,attack,False
41698,attack,547,validation,False
41699,train,346,train,True
41700,validation,146,train,False
41701,train,621,test,False
41702,attack,670,train,False
41703,attack,770,validation,False
41704,train,842,validation,False
41705,train,472,attack,False
41706,train,712,train,True
41707,train,1007,validation,False
41708,test,419,train,False
41709,validation,982,train,False
41710,train,1023,train,True
41711,attack,743,train,False
41712,validation,279,train,False
41713,attack,618,attack,True
41714,validation,697,attack,False
41715,train,170,train,True
41716,train,214,attack,False
41717,train,998,train,True
41718,test,930,train,False
41719,validation,546,attack,False
41720,train,215,train,True
41721,train,618,attack,False
41722,attack,642,attack,True
41723,attack,1010,attack,True
41724,train,113,train,True
41725,test,416,train,False
41726,attack,782,test,False
41727,validation,257,train,False
41728,validation,472,attack,False
41729,train,200,test,False
41730,attack,775,train,False
41731,train,643,train,True
41732,attack,932,validation,False
41733,attack,383,attack,True
41734,test,759,validation,False
41735,validation,128,train,False
41736,train,69,train,True
41737,train,223,train,True
41738,train,445,train,True
41739,train,722,test,False
41740,train,416,train,True
41741,test,14,train,False
41742,attack,982,train,False
41743,attack,930,train,False
41744,validation,276,train,False
41745,attack,479,test,False
41746,train,433,test,False
41747,train,601,train,True
41748,train,802,attack,False
41749,test,940,train,False
41750,train,867,train,True
41751,train,57,train,True
41752,train,654,validation,False
41753,attack,4,attack,True
41754,attack,594,train,False
41755,test,244,train,False
41756,train,806,train,True
41757,train,381,test,False
41758,train,231,train,True
41759,train,787,attack,False
41760,attack,649,attack,True
41761,train,847,train,True
41762,train,325,attack,False
41763,test,244,train,False
41764,train,334,test,False
41765,train,603,train,True
41766,train,774,attack,False
41767,attack,622,train,False
41768,attack,481,attack,True
41769,attack,785,attack,True
41770,train,984,attack,False
41771,train,133,train,True
41772,test,501,test,True
41773,train,989,train,True
41774,train,268,train,True
41775,attack,1018,test,False
41776,train,752,train,True
41777,train,70,validation,False
41778,train,391,attack,False
41779,validation,716,attack,False
41780,attack,8,train,False
41781,attack,316,attack,True
41782,train,985,train,True
41783,attack,169,test,False
41784,validation,131,train,False
41785,attack,134,train,False
41786,train,449,validation,False
41787,validation,815,train,False
41788,train,283,train,True
41789,test,118,train,False
41790,attack,617,train,False
41791,attack,505,test,False
41792,validation,17,attack,False
41793,attack,306,validation,False
41794,validation,248,attack,False
41795,train,265,train,True
41796,test,59,train,False
41797,train,461,train,True
41798,attack,118,train,False
41799,attack,717,train,False
41800,validation,851,train,False
41801,train,930,train,True
41802,test,762,train,False
41803,train,812,attack,False
41804,train,314,validation,False
41805,validation,146,train,False
41806,test,471,train,False
41807,attack,324,test,False
41808,train,668,train,True
41809,train,551,attack,False
41810,validation,899,attack,False
41811,train,857,train,True
41812,attack,983,attack,True
41813,validation,151,attack,False
41814,train,242,train,True
41815,test,930,train,False
41816,test,655,validation,False
41817,attack,58,train,False
41818,train,617,train,True
41819,attack,452,train,False
41820,attack,671,validation,False
41821,validation,929,train,False
41822,attack,173,attack,True
41823,test,414,validation,False
41824,attack,133,train,False
41825,test,427,attack,False
41826,train,322,attack,False
41827,train,865,validation,False
41828,train,864,test,False
41829,train,296,validation,False
41830,train,953,validation,False
41831,train,556,attack,False
41832,train,186,train,True
41833,test,13,attack,False
41834,train,224,test,False
41835,attack,815,train,False
41836,train,412,attack,False
41837,test,244,train,False
41838,validation,699,train,False
41839,attack,328,train,False
41840,test,673,test,True
41841,train,647,train,True
41842,train,1014,train,True
41843,attack,250,validation,False
41844,train,677,train,True
41845,train,625,train,True
41846,train,639,train,True
41847,train,43,test,False
41848,attack,784,train,False
41849,attack,153,train,False
41850,attack,950,test,False
41851,train,356,train,True
41852,attack,728,test,False
41853,attack,719,attack,True
41854,train,550,validation,False
41855,train,268,train,True
41856,train,921,train,True
41857,attack,375,attack,True
41858,train,860,attack,False
41859,train,697,attack,False
41860,validation,234,train,False
41861,attack,754,attack,True
41862,train,473,attack,False
41863,attack,17,attack,True
41864,train,139,test,False
41865,test,126,test,True
41866,train,924,attack,False
41867,validation,219,train,False
41868,train,493,train,True
41869,validation,3,validation,True
41870,train,655,validation,False
41871,train,1014,train,True
41872,train,1007,validation,False
41873,train,827,attack,False
41874,validation,859,validation,True
41875,attack,308,test,False
41876,attack,401,validation,False
41877,test,656,test,True
41878,test,247,validation,False
41879,attack,205,attack,True
41880,attack,775,train,False
41881,test,52,train,False
41882,train,451,attack,False
41883,validation,496,test,False
41884,test,485,attack,False
41885,test,601,train,False
41886,validation,189,train,False
41887,train,527,attack,False
41888,train,204,train,True
41889,validation,170,train,False
41890,validation,219,train,False
41891,attack,168,train,False
41892,attack,646,train,False
41893,train,912,attack,False
41894,attack,557,train,False
41895,train,831,train,True
41896,train,572,attack,False
41897,train,690,train,True
41898,test,65,train,False
41899,train,925,attack,False
41900,train,924,attack,False
41901,train,669,attack,False
41902,validation,877,train,False
41903,train,597,train,True
41904,train,588,attack,False
41905,validation,70,validation,True
41906,train,1018,test,False
41907,attack,235,validation,False
